"TimeUTC","GreenPower","GreenPowerLastHour","GreenPowerLastDay","GreenPowerLastWeek"
2022-09-14 06:00:00,2232,2290,2614,2092
2022-09-14 07:00:00,2520,2232,3109,2373
2022-09-14 08:00:00,2646,2520,3439,2593
2022-09-14 09:00:00,2605,2646,3548,2746
2022-09-14 10:00:00,2641,2605,3726,2759
2022-09-14 11:00:00,2765,2641,3754,2809
2022-09-14 12:00:00,2757,2765,3754,2752
2022-09-14 13:00:00,2651,2757,3665,2534
2022-09-14 14:00:00,2448,2651,3527,2184
2022-09-14 15:00:00,2355,2448,3363,1885
2022-09-14 16:00:00,2214,2355,3305,1740
2022-09-14 17:00:00,2004,2214,3095,1649
2022-09-14 18:00:00,2039,2004,3063,1548
2022-09-14 19:00:00,2131,2039,3123,1585
2022-09-14 20:00:00,2143,2131,3137,1618
2022-09-14 21:00:00,2169,2143,3120,1624
2022-09-14 22:00:00,2464,2169,3346,2043
2022-09-14 23:00:00,2409,2464,3145,1946
2022-09-15 00:00:00,2389,2409,2887,2039
2022-09-15 01:00:00,2499,2389,2782,2147
2022-09-15 02:00:00,2599,2499,2674,2293
2022-09-15 03:00:00,2672,2599,2529,2387
2022-09-15 04:00:00,2718,2672,2394,2432
2022-09-15 05:00:00,2767,2718,2290,2550
2022-09-15 06:00:00,2886,2767,2232,2830
2022-09-15 07:00:00,3380,2886,2520,3351
2022-09-15 08:00:00,3591,3380,2646,3713
2022-09-15 09:00:00,3589,3591,2605,3802
2022-09-15 10:00:00,3740,3589,2641,3870
2022-09-15 11:00:00,3751,3740,2765,3883
2022-09-15 12:00:00,3802,3751,2757,3827
2022-09-15 13:00:00,3732,3802,2651,3722
2022-09-15 14:00:00,3619,3732,2448,3625
2022-09-15 15:00:00,3521,3619,2355,3455
2022-09-15 16:00:00,3323,3521,2214,3285
2022-09-15 17:00:00,3074,3323,2004,3033
2022-09-15 18:00:00,3029,3074,2039,2873
2022-09-15 19:00:00,3051,3029,2131,2921
2022-09-15 20:00:00,3039,3051,2143,2923
2022-09-15 21:00:00,2978,3039,2169,2897
2022-09-15 22:00:00,3330,2978,2464,3002
2022-09-15 23:00:00,3073,3330,2409,2777
2022-09-16 00:00:00,2834,3073,2389,2661
2022-09-16 01:00:00,2787,2834,2499,2557
2022-09-16 02:00:00,2751,2787,2599,2470
2022-09-16 03:00:00,2590,2751,2672,2333
2022-09-16 04:00:00,2321,2590,2718,2212
2022-09-16 05:00:00,2074,2321,2767,2129
2022-09-16 06:00:00,1933,2074,2886,2062
2022-09-16 07:00:00,2044,1933,3380,2114
2022-09-16 08:00:00,2035,2044,3591,2012
2022-09-16 09:00:00,2032,2035,3589,1841
2022-09-16 10:00:00,2089,2032,3740,1702
2022-09-16 11:00:00,2051,2089,3751,1565
2022-09-16 12:00:00,2006,2051,3802,1409
2022-09-16 13:00:00,1954,2006,3732,1246
2022-09-16 14:00:00,1931,1954,3619,1156
2022-09-16 15:00:00,1744,1931,3521,1011
2022-09-16 16:00:00,1551,1744,3323,886
2022-09-16 17:00:00,1411,1551,3074,787
2022-09-16 18:00:00,1527,1411,3029,700
2022-09-16 19:00:00,1634,1527,3051,709
2022-09-16 20:00:00,1657,1634,3039,717
2022-09-16 21:00:00,1654,1657,2978,656
2022-09-16 22:00:00,1622,1654,3330,497
2022-09-16 23:00:00,1517,1622,3073,472
2022-09-17 00:00:00,1455,1517,2834,502
2022-09-17 01:00:00,1464,1455,2787,488
2022-09-17 02:00:00,1500,1464,2751,534
2022-09-17 03:00:00,1545,1500,2590,604
2022-09-17 04:00:00,1570,1545,2321,662
2022-09-17 05:00:00,1591,1570,2074,731
2022-09-17 06:00:00,1684,1591,1933,795
2022-09-17 07:00:00,1910,1684,2044,914
2022-09-17 08:00:00,2018,1910,2035,935
2022-09-17 09:00:00,2103,2018,2032,886
2022-09-17 10:00:00,2230,2103,2089,878
2022-09-17 11:00:00,2386,2230,2051,864
2022-09-17 12:00:00,2514,2386,2006,879
2022-09-17 13:00:00,2491,2514,1954,882
2022-09-17 14:00:00,2476,2491,1931,850
2022-09-17 15:00:00,2311,2476,1744,662
2022-09-17 16:00:00,2233,2311,1551,551
2022-09-17 17:00:00,2054,2233,1411,451
2022-09-17 18:00:00,2069,2054,1527,424
2022-09-17 19:00:00,2165,2069,1634,454
2022-09-17 20:00:00,2243,2165,1657,420
2022-09-17 21:00:00,2172,2243,1654,363
2022-09-17 22:00:00,1945,2172,1622,302
2022-09-17 23:00:00,1827,1945,1517,249
2022-09-18 00:00:00,1763,1827,1455,274
2022-09-18 01:00:00,1883,1763,1464,298
2022-09-18 02:00:00,2019,1883,1500,333
2022-09-18 03:00:00,1978,2019,1545,375
2022-09-18 04:00:00,1893,1978,1570,389
2022-09-18 05:00:00,1734,1893,1591,402
2022-09-18 06:00:00,1649,1734,1684,489
2022-09-18 07:00:00,1808,1649,1910,625
2022-09-18 08:00:00,1915,1808,2018,737
2022-09-18 09:00:00,1897,1915,2103,828
2022-09-18 10:00:00,1839,1897,2230,884
2022-09-18 11:00:00,1821,1839,2386,921
2022-09-18 12:00:00,1868,1821,2514,910
2022-09-18 13:00:00,1932,1868,2491,842
2022-09-18 14:00:00,1989,1932,2476,731
2022-09-18 15:00:00,1900,1989,2311,538
2022-09-18 16:00:00,1686,1900,2233,375
2022-09-18 17:00:00,1457,1686,2054,227
2022-09-18 18:00:00,1447,1457,2069,161
2022-09-18 19:00:00,1437,1447,2165,131
2022-09-18 20:00:00,1364,1437,2243,100
2022-09-18 21:00:00,1299,1364,2172,71
2022-09-18 22:00:00,1035,1299,1945,11
2022-09-18 23:00:00,893,1035,1827,17
2022-09-19 00:00:00,845,893,1763,29
2022-09-19 01:00:00,829,845,1883,55
2022-09-19 02:00:00,837,829,2019,110
2022-09-19 03:00:00,850,837,1978,191
2022-09-19 04:00:00,796,850,1893,267
2022-09-19 05:00:00,733,796,1734,405
2022-09-19 06:00:00,794,733,1649,644
2022-09-19 07:00:00,1030,794,1808,926
2022-09-19 08:00:00,1208,1030,1915,1130
2022-09-19 09:00:00,1354,1208,1897,1280
2022-09-19 10:00:00,1451,1354,1839,1408
2022-09-19 11:00:00,1582,1451,1821,1558
2022-09-19 12:00:00,1668,1582,1868,1667
2022-09-19 13:00:00,1696,1668,1932,1722
2022-09-19 14:00:00,1613,1696,1989,1739
2022-09-19 15:00:00,1466,1613,1900,1806
2022-09-19 16:00:00,1262,1466,1686,1984
2022-09-19 17:00:00,1115,1262,1457,2133
2022-09-19 18:00:00,1099,1115,1447,2356
2022-09-19 19:00:00,1071,1099,1437,2595
2022-09-19 20:00:00,986,1071,1364,2796
2022-09-19 21:00:00,917,986,1299,2990
2022-09-19 22:00:00,1037,917,1035,3091
2022-09-19 23:00:00,947,1037,893,2812
2022-09-20 00:00:00,827,947,845,2539
2022-09-20 01:00:00,796,827,829,2401
2022-09-20 02:00:00,729,796,837,2367
2022-09-20 03:00:00,670,729,850,2417
2022-09-20 04:00:00,605,670,796,2484
2022-09-20 05:00:00,546,605,733,2527
2022-09-20 06:00:00,606,546,794,2614
2022-09-20 07:00:00,764,606,1030,3109
2022-09-20 08:00:00,886,764,1208,3439
2022-09-20 09:00:00,991,886,1354,3548
2022-09-20 10:00:00,1033,991,1451,3726
2022-09-20 11:00:00,1064,1033,1582,3754
2022-09-20 12:00:00,1028,1064,1668,3754
2022-09-20 13:00:00,933,1028,1696,3665
2022-09-20 14:00:00,799,933,1613,3527
2022-09-20 15:00:00,608,799,1466,3363
2022-09-20 16:00:00,407,608,1262,3305
2022-09-20 17:00:00,296,407,1115,3095
2022-09-20 18:00:00,268,296,1099,3063
2022-09-20 19:00:00,234,268,1071,3123
2022-09-20 20:00:00,189,234,986,3137
2022-09-20 21:00:00,153,189,917,3120
2022-09-20 22:00:00,117,153,1037,3346
2022-09-20 23:00:00,84,117,947,3145
2022-09-21 00:00:00,81,84,827,2887
2022-09-21 01:00:00,75,81,796,2782
2022-09-21 02:00:00,78,75,729,2674
2022-09-21 03:00:00,83,78,670,2529
2022-09-21 04:00:00,95,83,605,2394
2022-09-21 05:00:00,128,95,546,2290
2022-09-21 06:00:00,258,128,606,2232
2022-09-21 07:00:00,448,258,764,2520
2022-09-21 08:00:00,598,448,886,2646
2022-09-21 09:00:00,717,598,991,2605
2022-09-21 10:00:00,811,717,1033,2641
2022-09-21 11:00:00,874,811,1064,2765
2022-09-21 12:00:00,851,874,1028,2757
2022-09-21 13:00:00,756,851,933,2651
2022-09-21 14:00:00,617,756,799,2448
2022-09-21 15:00:00,425,617,608,2355
2022-09-21 16:00:00,238,425,407,2214
2022-09-21 17:00:00,142,238,296,2004
2022-09-21 18:00:00,125,142,268,2039
2022-09-21 19:00:00,112,125,234,2131
2022-09-21 20:00:00,107,112,189,2143
2022-09-21 21:00:00,104,107,153,2169
2022-09-21 22:00:00,79,104,117,2464
2022-09-21 23:00:00,115,79,84,2409
2022-09-22 00:00:00,159,115,81,2389
2022-09-22 01:00:00,205,159,75,2499
2022-09-22 02:00:00,255,205,78,2599
2022-09-22 03:00:00,307,255,83,2672
2022-09-22 04:00:00,338,307,95,2718
2022-09-22 05:00:00,369,338,128,2767
2022-09-22 06:00:00,450,369,258,2886
2022-09-22 07:00:00,632,450,448,3380
2022-09-22 08:00:00,783,632,598,3591
2022-09-22 09:00:00,866,783,717,3589
2022-09-22 10:00:00,936,866,811,3740
2022-09-22 11:00:00,1023,936,874,3751
2022-09-22 12:00:00,1041,1023,851,3802
2022-09-22 13:00:00,994,1041,756,3732
2022-09-22 14:00:00,882,994,617,3619
2022-09-22 15:00:00,783,882,425,3521
2022-09-22 16:00:00,651,783,238,3323
2022-09-22 17:00:00,536,651,142,3074
2022-09-22 18:00:00,531,536,125,3029
2022-09-22 19:00:00,586,531,112,3051
2022-09-22 20:00:00,638,586,107,3039
2022-09-22 21:00:00,704,638,104,2978
2022-09-22 22:00:00,864,704,79,3330
2022-09-22 23:00:00,945,864,115,3073
2022-09-23 00:00:00,984,945,159,2834
2022-09-23 01:00:00,1004,984,205,2787
2022-09-23 02:00:00,997,1004,255,2751
2022-09-23 03:00:00,1016,997,307,2590
2022-09-23 04:00:00,1033,1016,338,2321
2022-09-23 05:00:00,999,1033,369,2074
2022-09-23 06:00:00,1031,999,450,1933
2022-09-23 07:00:00,1124,1031,632,2044
2022-09-23 08:00:00,1180,1124,783,2035
2022-09-23 09:00:00,1227,1180,866,2032
2022-09-23 10:00:00,1185,1227,936,2089
2022-09-23 11:00:00,1192,1185,1023,2051
2022-09-23 12:00:00,1116,1192,1041,2006
2022-09-23 13:00:00,1100,1116,994,1954
2022-09-23 14:00:00,1065,1100,882,1931
2022-09-23 15:00:00,844,1065,783,1744
2022-09-23 16:00:00,713,844,651,1551
2022-09-23 17:00:00,670,713,536,1411
2022-09-23 18:00:00,665,670,531,1527
2022-09-23 19:00:00,657,665,586,1634
2022-09-23 20:00:00,667,657,638,1657
2022-09-23 21:00:00,681,667,704,1654
2022-09-23 22:00:00,547,681,864,1622
2022-09-23 23:00:00,559,547,945,1517
2022-09-24 00:00:00,494,559,984,1455
2022-09-24 01:00:00,502,494,1004,1464
2022-09-24 02:00:00,486,502,997,1500
2022-09-24 03:00:00,430,486,1016,1545
2022-09-24 04:00:00,410,430,1033,1570
2022-09-24 05:00:00,403,410,999,1591
2022-09-24 06:00:00,441,403,1031,1684
2022-09-24 07:00:00,545,441,1124,1910
2022-09-24 08:00:00,681,545,1180,2018
2022-09-24 09:00:00,819,681,1227,2103
2022-09-24 10:00:00,919,819,1185,2230
2022-09-24 11:00:00,998,919,1192,2386
2022-09-24 12:00:00,949,998,1116,2514
2022-09-24 13:00:00,905,949,1100,2491
2022-09-24 14:00:00,879,905,1065,2476
2022-09-24 15:00:00,734,879,844,2311
2022-09-24 16:00:00,647,734,713,2233
2022-09-24 17:00:00,582,647,670,2054
2022-09-24 18:00:00,544,582,665,2069
2022-09-24 19:00:00,532,544,657,2165
2022-09-24 20:00:00,501,532,667,2243
2022-09-24 21:00:00,484,501,681,2172
2022-09-24 22:00:00,282,484,547,1945
2022-09-24 23:00:00,280,282,559,1827
2022-09-25 00:00:00,293,280,494,1763
2022-09-25 01:00:00,280,293,502,1883
2022-09-25 02:00:00,266,280,486,2019
2022-09-25 03:00:00,276,266,430,1978
2022-09-25 04:00:00,273,276,410,1893
2022-09-25 05:00:00,249,273,403,1734
2022-09-25 06:00:00,316,249,441,1649
2022-09-25 07:00:00,456,316,545,1808
2022-09-25 08:00:00,619,456,681,1915
2022-09-25 09:00:00,745,619,819,1897
2022-09-25 10:00:00,780,745,919,1839
2022-09-25 11:00:00,808,780,998,1821
2022-09-25 12:00:00,824,808,949,1868
2022-09-25 13:00:00,844,824,905,1932
2022-09-25 14:00:00,834,844,879,1989
2022-09-25 15:00:00,719,834,734,1900
2022-09-25 16:00:00,530,719,647,1686
2022-09-25 17:00:00,417,530,582,1457
2022-09-25 18:00:00,493,417,544,1447
2022-09-25 19:00:00,647,493,532,1437
2022-09-25 20:00:00,746,647,501,1364
2022-09-25 21:00:00,819,746,484,1299
2022-09-25 22:00:00,1224,819,282,1035
2022-09-25 23:00:00,1435,1224,280,893
2022-09-26 00:00:00,1641,1435,293,845
2022-09-26 01:00:00,1876,1641,280,829
2022-09-26 02:00:00,2077,1876,266,837
2022-09-26 03:00:00,2297,2077,276,850
2022-09-26 04:00:00,2502,2297,273,796
2022-09-26 05:00:00,2515,2502,249,733
2022-09-26 06:00:00,2537,2515,316,794
2022-09-26 07:00:00,2772,2537,456,1030
2022-09-26 08:00:00,2777,2772,619,1208
2022-09-26 09:00:00,2635,2777,745,1354
2022-09-26 10:00:00,2517,2635,780,1451
2022-09-26 11:00:00,2431,2517,808,1582
2022-09-26 12:00:00,2325,2431,824,1668
2022-09-26 13:00:00,2077,2325,844,1696
2022-09-26 14:00:00,1757,2077,834,1613
2022-09-26 15:00:00,1494,1757,719,1466
2022-09-26 16:00:00,1198,1494,530,1262
2022-09-26 17:00:00,950,1198,417,1115
2022-09-26 18:00:00,922,950,493,1099
2022-09-26 19:00:00,896,922,647,1071
2022-09-26 20:00:00,835,896,746,986
2022-09-26 21:00:00,757,835,819,917
2022-09-26 22:00:00,1336,757,1224,1037
2022-09-26 23:00:00,1211,1336,1435,947
2022-09-27 00:00:00,1240,1211,1641,827
2022-09-27 01:00:00,1183,1240,1876,796
2022-09-27 02:00:00,1095,1183,2077,729
2022-09-27 03:00:00,1082,1095,2297,670
2022-09-27 04:00:00,1010,1082,2502,605
2022-09-27 05:00:00,932,1010,2515,546
2022-09-27 06:00:00,853,932,2537,606
2022-09-27 07:00:00,807,853,2772,764
2022-09-27 08:00:00,824,807,2777,886
2022-09-27 09:00:00,803,824,2635,991
2022-09-27 10:00:00,775,803,2517,1033
2022-09-27 11:00:00,750,775,2431,1064
2022-09-27 12:00:00,686,750,2325,1028
2022-09-27 13:00:00,606,686,2077,933
2022-09-27 14:00:00,527,606,1757,799
2022-09-27 15:00:00,515,527,1494,608
2022-09-27 16:00:00,474,515,1198,407
2022-09-27 17:00:00,498,474,950,296
2022-09-27 18:00:00,489,498,922,268
2022-09-27 19:00:00,469,489,896,234
2022-09-27 20:00:00,428,469,835,189
2022-09-27 21:00:00,403,428,757,153
2022-09-27 22:00:00,489,403,1336,117
2022-09-27 23:00:00,427,489,1211,84
2022-09-28 00:00:00,402,427,1240,81
2022-09-28 01:00:00,382,402,1183,75
2022-09-28 02:00:00,394,382,1095,78
2022-09-28 03:00:00,509,394,1082,83
2022-09-28 04:00:00,600,509,1010,95
2022-09-28 05:00:00,592,600,932,128
2022-09-28 06:00:00,557,592,853,258
2022-09-28 07:00:00,627,557,807,448
2022-09-28 08:00:00,670,627,824,598
2022-09-28 09:00:00,757,670,803,717
2022-09-28 10:00:00,789,757,775,811
2022-09-28 11:00:00,800,789,750,874
2022-09-28 12:00:00,862,800,686,851
2022-09-28 13:00:00,782,862,606,756
2022-09-28 14:00:00,667,782,527,617
2022-09-28 15:00:00,567,667,515,425
2022-09-28 16:00:00,454,567,474,238
2022-09-28 17:00:00,378,454,498,142
2022-09-28 18:00:00,419,378,489,125
2022-09-28 19:00:00,532,419,469,112
2022-09-28 20:00:00,697,532,428,107
2022-09-28 21:00:00,813,697,403,104
2022-09-28 22:00:00,1338,813,489,79
2022-09-28 23:00:00,1421,1338,427,115
2022-09-29 00:00:00,1509,1421,402,159
2022-09-29 01:00:00,1558,1509,382,205
2022-09-29 02:00:00,1608,1558,394,255
2022-09-29 03:00:00,1727,1608,509,307
2022-09-29 04:00:00,1964,1727,600,338
2022-09-29 05:00:00,2091,1964,592,369
2022-09-29 06:00:00,2100,2091,557,450
2022-09-29 07:00:00,2410,2100,627,632
2022-09-29 08:00:00,2656,2410,670,783
2022-09-29 09:00:00,2683,2656,757,866
2022-09-29 10:00:00,2649,2683,789,936
2022-09-29 11:00:00,2494,2649,800,1023
2022-09-29 12:00:00,2404,2494,862,1041
2022-09-29 13:00:00,2259,2404,782,994
2022-09-29 14:00:00,2005,2259,667,882
2022-09-29 15:00:00,1758,2005,567,783
2022-09-29 16:00:00,1497,1758,454,651
2022-09-29 17:00:00,1340,1497,378,536
2022-09-29 18:00:00,1285,1340,419,531
2022-09-29 19:00:00,1243,1285,532,586
2022-09-29 20:00:00,1162,1243,697,638
2022-09-29 21:00:00,1037,1162,813,704
2022-09-29 22:00:00,1073,1037,1338,864
2022-09-29 23:00:00,889,1073,1421,945
2022-09-30 00:00:00,760,889,1509,984
2022-09-30 01:00:00,648,760,1558,1004
2022-09-30 02:00:00,550,648,1608,997
2022-09-30 03:00:00,435,550,1727,1016
2022-09-30 04:00:00,381,435,1964,1033
2022-09-30 05:00:00,367,381,2091,999
2022-09-30 06:00:00,372,367,2100,1031
2022-09-30 07:00:00,445,372,2410,1124
2022-09-30 08:00:00,571,445,2656,1180
2022-09-30 09:00:00,683,571,2683,1227
2022-09-30 10:00:00,775,683,2649,1185
2022-09-30 11:00:00,895,775,2494,1192
2022-09-30 12:00:00,982,895,2404,1116
2022-09-30 13:00:00,1044,982,2259,1100
2022-09-30 14:00:00,1063,1044,2005,1065
2022-09-30 15:00:00,1196,1063,1758,844
2022-09-30 16:00:00,1369,1196,1497,713
2022-09-30 17:00:00,1557,1369,1340,670
2022-09-30 18:00:00,1780,1557,1285,665
2022-09-30 19:00:00,2065,1780,1243,657
2022-09-30 20:00:00,2368,2065,1162,667
2022-09-30 21:00:00,2614,2368,1037,681
2022-09-30 22:00:00,2959,2614,1073,547
2022-09-30 23:00:00,3051,2959,889,559
2022-10-01 00:00:00,3155,3051,760,494
2022-10-01 01:00:00,3213,3155,648,502
2022-10-01 02:00:00,3277,3213,550,486
2022-10-01 03:00:00,3408,3277,435,430
2022-10-01 04:00:00,3508,3408,381,410
2022-10-01 05:00:00,3235,3508,367,403
2022-10-01 06:00:00,2646,3235,372,441
2022-10-01 07:00:00,2490,2646,445,545
2022-10-01 08:00:00,2238,2490,571,681
2022-10-01 09:00:00,2038,2238,683,819
2022-10-01 10:00:00,1933,2038,775,919
2022-10-01 11:00:00,1845,1933,895,998
2022-10-01 12:00:00,1781,1845,982,949
2022-10-01 13:00:00,1674,1781,1044,905
2022-10-01 14:00:00,1499,1674,1063,879
2022-10-01 15:00:00,1377,1499,1196,734
2022-10-01 16:00:00,1330,1377,1369,647
2022-10-01 17:00:00,1349,1330,1557,582
2022-10-01 18:00:00,1470,1349,1780,544
2022-10-01 19:00:00,1627,1470,2065,532
2022-10-01 20:00:00,1760,1627,2368,501
2022-10-01 21:00:00,1792,1760,2614,484
2022-10-01 22:00:00,1933,1792,2959,282
2022-10-01 23:00:00,1915,1933,3051,280
2022-10-02 00:00:00,1869,1915,3155,293
2022-10-02 01:00:00,1881,1869,3213,280
2022-10-02 02:00:00,1903,1881,3277,266
2022-10-02 03:00:00,1889,1903,3408,276
2022-10-02 04:00:00,1886,1889,3508,273
2022-10-02 05:00:00,1825,1886,3235,249
2022-10-02 06:00:00,1860,1825,2646,316
2022-10-02 07:00:00,2265,1860,2490,456
2022-10-02 08:00:00,2624,2265,2238,619
2022-10-02 09:00:00,2892,2624,2038,745
2022-10-02 10:00:00,3148,2892,1933,780
2022-10-02 11:00:00,3206,3148,1845,808
2022-10-02 12:00:00,3238,3206,1781,824
2022-10-02 13:00:00,3145,3238,1674,844
2022-10-02 14:00:00,3058,3145,1499,834
2022-10-02 15:00:00,2941,3058,1377,719
2022-10-02 16:00:00,2769,2941,1330,530
2022-10-02 17:00:00,2574,2769,1349,417
2022-10-02 18:00:00,2612,2574,1470,493
2022-10-02 19:00:00,2797,2612,1627,647
2022-10-02 20:00:00,2885,2797,1760,746
2022-10-02 21:00:00,2829,2885,1792,819
2022-10-02 22:00:00,2844,2829,1933,1224
2022-10-02 23:00:00,2755,2844,1915,1435
2022-10-03 00:00:00,2743,2755,1869,1641
2022-10-03 01:00:00,2690,2743,1881,1876
2022-10-03 02:00:00,2611,2690,1903,2077
2022-10-03 03:00:00,2505,2611,1889,2297
2022-10-03 04:00:00,2443,2505,1886,2502
2022-10-03 05:00:00,2160,2443,1825,2515
2022-10-03 06:00:00,2001,2160,1860,2537
2022-10-03 07:00:00,2247,2001,2265,2772
2022-10-03 08:00:00,2431,2247,2624,2777
2022-10-03 09:00:00,2492,2431,2892,2635
2022-10-03 10:00:00,2511,2492,3148,2517
2022-10-03 11:00:00,2493,2511,3206,2431
2022-10-03 12:00:00,2397,2493,3238,2325
2022-10-03 13:00:00,2101,2397,3145,2077
2022-10-03 14:00:00,1800,2101,3058,1757
2022-10-03 15:00:00,1461,1800,2941,1494
2022-10-03 16:00:00,1064,1461,2769,1198
2022-10-03 17:00:00,789,1064,2574,950
2022-10-03 18:00:00,640,789,2612,922
2022-10-03 19:00:00,540,640,2797,896
2022-10-03 20:00:00,452,540,2885,835
2022-10-03 21:00:00,408,452,2829,757
2022-10-03 22:00:00,613,408,2844,1336
2022-10-03 23:00:00,636,613,2755,1211
2022-10-04 00:00:00,632,636,2743,1240
2022-10-04 01:00:00,624,632,2690,1183
2022-10-04 02:00:00,584,624,2611,1095
2022-10-04 03:00:00,536,584,2505,1082
2022-10-04 04:00:00,565,536,2443,1010
2022-10-04 05:00:00,630,565,2160,932
2022-10-04 06:00:00,720,630,2001,853
2022-10-04 07:00:00,973,720,2247,807
2022-10-04 08:00:00,1268,973,2431,824
2022-10-04 09:00:00,1718,1268,2492,803
2022-10-04 10:00:00,2178,1718,2511,775
2022-10-04 11:00:00,2464,2178,2493,750
2022-10-04 12:00:00,2592,2464,2397,686
2022-10-04 13:00:00,2557,2592,2101,606
2022-10-04 14:00:00,2445,2557,1800,527
2022-10-04 15:00:00,2389,2445,1461,515
2022-10-04 16:00:00,2367,2389,1064,474
2022-10-04 17:00:00,2349,2367,789,498
2022-10-04 18:00:00,2420,2349,640,489
2022-10-04 19:00:00,2467,2420,540,469
2022-10-04 20:00:00,2523,2467,452,428
2022-10-04 21:00:00,2505,2523,408,403
2022-10-04 22:00:00,2626,2505,613,489
2022-10-04 23:00:00,2541,2626,636,427
2022-10-05 00:00:00,2575,2541,632,402
2022-10-05 01:00:00,2582,2575,624,382
2022-10-05 02:00:00,2608,2582,584,394
2022-10-05 03:00:00,2653,2608,536,509
2022-10-05 04:00:00,2747,2653,565,600
2022-10-05 05:00:00,2667,2747,630,592
2022-10-05 06:00:00,2644,2667,720,557
2022-10-05 07:00:00,3085,2644,973,627
2022-10-05 08:00:00,3419,3085,1268,670
2022-10-05 09:00:00,3571,3419,1718,757
2022-10-05 10:00:00,3810,3571,2178,789
2022-10-05 11:00:00,3755,3810,2464,800
2022-10-05 12:00:00,3800,3755,2592,862
2022-10-05 13:00:00,3806,3800,2557,782
2022-10-05 14:00:00,3748,3806,2445,667
2022-10-05 15:00:00,3755,3748,2389,567
2022-10-05 16:00:00,3691,3755,2367,454
2022-10-05 17:00:00,3461,3691,2349,378
2022-10-05 18:00:00,3336,3461,2420,419
2022-10-05 19:00:00,3222,3336,2467,532
2022-10-05 20:00:00,3083,3222,2523,697
2022-10-05 21:00:00,2967,3083,2505,813
2022-10-05 22:00:00,3091,2967,2626,1338
2022-10-05 23:00:00,2862,3091,2541,1421
2022-10-06 00:00:00,2860,2862,2575,1509
2022-10-06 01:00:00,3101,2860,2582,1558
2022-10-06 02:00:00,3310,3101,2608,1608
2022-10-06 03:00:00,3449,3310,2653,1727
2022-10-06 04:00:00,3531,3449,2747,1964
2022-10-06 05:00:00,3354,3531,2667,2091
2022-10-06 06:00:00,3241,3354,2644,2100
2022-10-06 07:00:00,3715,3241,3085,2410
2022-10-06 08:00:00,4026,3715,3419,2656
2022-10-06 09:00:00,4070,4026,3571,2683
2022-10-06 10:00:00,4223,4070,3810,2649
2022-10-06 11:00:00,4126,4223,3755,2494
2022-10-06 12:00:00,4085,4126,3800,2404
2022-10-06 13:00:00,4028,4085,3806,2259
2022-10-06 14:00:00,3854,4028,3748,2005
2022-10-06 15:00:00,3721,3854,3755,1758
2022-10-06 16:00:00,3481,3721,3691,1497
2022-10-06 17:00:00,3158,3481,3461,1340
2022-10-06 18:00:00,3066,3158,3336,1285
2022-10-06 19:00:00,3116,3066,3222,1243
2022-10-06 20:00:00,3127,3116,3083,1162
2022-10-06 21:00:00,3051,3127,2967,1037
2022-10-06 22:00:00,3167,3051,3091,1073
2022-10-06 23:00:00,3031,3167,2862,889
2022-10-07 00:00:00,3017,3031,2860,760
2022-10-07 01:00:00,3102,3017,3101,648
2022-10-07 02:00:00,3166,3102,3310,550
2022-10-07 03:00:00,3247,3166,3449,435
2022-10-07 04:00:00,3426,3247,3531,381
2022-10-07 05:00:00,3357,3426,3354,367
2022-10-07 06:00:00,3213,3357,3241,372
2022-10-07 07:00:00,3588,3213,3715,445
2022-10-07 08:00:00,3822,3588,4026,571
2022-10-07 09:00:00,3836,3822,4070,683
2022-10-07 10:00:00,4000,3836,4223,775
2022-10-07 11:00:00,3933,4000,4126,895
2022-10-07 12:00:00,3936,3933,4085,982
2022-10-07 13:00:00,3851,3936,4028,1044
2022-10-07 14:00:00,3744,3851,3854,1063
2022-10-07 15:00:00,3705,3744,3721,1196
2022-10-07 16:00:00,3596,3705,3481,1369
2022-10-07 17:00:00,3246,3596,3158,1557
2022-10-07 18:00:00,2895,3246,3066,1780
2022-10-07 19:00:00,2544,2895,3116,2065
2022-10-07 20:00:00,2418,2544,3127,2368
2022-10-07 21:00:00,2208,2418,3051,2614
2022-10-07 22:00:00,2489,2208,3167,2959
2022-10-07 23:00:00,2163,2489,3031,3051
2022-10-08 00:00:00,1851,2163,3017,3155
2022-10-08 01:00:00,1779,1851,3102,3213
2022-10-08 02:00:00,1748,1779,3166,3277
2022-10-08 03:00:00,1736,1748,3247,3408
2022-10-08 04:00:00,1730,1736,3426,3508
2022-10-08 05:00:00,1669,1730,3357,3235
2022-10-08 06:00:00,1783,1669,3213,2646
